S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Var Z1,Zone 2,Var Z2,Zone 3,Var Z3
31.0,79.0,108.0,88.0,55.0,106.0,169.0,145.0,68.66666666666667,84.0,84.0,84.33333333333333,122.0,26.0,115.0,68.0,91.0,52.70624327792918,77.83333333333333,43.740650202362296,99.77777777777779,47.75284764096199,70.56874775930972,25.12409610801662
87.0,107.0,155.0,62.0,154.0,35.0,123.33333333333333,145.0,37.0,87.0,76.0,49.0,47.0,18.0,108.0,75.0,86.02222222222223,54.674009799511566,100.0,48.946245740835025,76.70370370370371,46.57492583422418,71.89874400724459,20.34387342468869
112.0,168.0,106.0,115.0,94.0,46.0,81.0,135.66666666666666,37.0,128.0,95.0,49.0,60.0,18.0,64.0,71.0,87.24444444444445,59.542432363029974,106.83333333333333,66.25792601123045,74.18518518518519,45.797334942057006,72.59562560249148,19.656724141571143
64.0,102.0,85.0,49.0,42.0,49.0,126.0,149.0,72.66666666666667,169.0,97.0,42.0,109.0,18.0,56.0,150.0,81.97777777777777,59.35194985010048,65.16666666666667,28.374868949303742,93.18518518518518,70.46843919927149,97.10990920929275,54.52617281510444
101.0,129.0,105.0,55.0,45.0,56.0,139.0,149.0,52.0,118.0,88.0,27.0,56.0,24.0,20.0,151.0,77.60000000000001,60.64789362226475,81.83333333333333,37.256518965528564,74.77777777777779,65.66066105171232,96.41596454075493,51.69821973588774
52.0,162.0,62.0,86.0,61.0,37.0,151.0,100.33333333333333,52.0,68.0,88.0,27.0,60.0,18.0,49.0,201.0,71.55555555555556,58.18789535913472,76.66666666666667,51.493611845830706,68.14814814814814,56.88334682378002,110.24781697156344,70.99234103387259
33.0,169.0,84.0,46.0,34.0,73.0,151.0,57.0,54.0,51.666666666666664,66.0,52.666666666666664,158.0,56.0,31.0,67.0,74.42222222222222,68.50534969048852,73.16666666666667,76.40827122577035,75.25925925925925,58.877749664182296,69.97585730423692,22.321386658792914
58.0,111.0,85.0,130.0,46.0,81.0,105.33333333333333,57.0,44.0,36.0,81.0,45.0,78.0,51.0,31.0,48.0,69.28888888888888,59.48164903436693,85.16666666666667,69.00372273647406,58.7037037037037,33.95420380854574,58.92351264108527,18.5475602440043
45.0,28.0,30.0,54.0,46.0,27.0,135.0,50.333333333333336,44.0,82.0,47.0,45.0,43.0,18.0,60.0,64.0,50.288888888888884,39.795930730956464,38.333333333333336,18.085462917637773,58.25925925925926,46.64053371754863,51.36160653994845,16.559490092761873
57.0,21.0,15.0,132.0,24.0,45.0,30.0,23.0,56.666666666666664,129.0,75.0,47.0,59.0,22.0,35.0,52.0,51.37777777777779,45.69123299929814,49.0,43.13354618414413,52.96296296296296,45.5406547577492,49.68967025902531,19.751115285743037
40.0,31.0,41.0,107.0,12.0,31.0,79.0,23.0,62.0,95.33333333333333,65.0,49.0,59.0,19.0,20.0,50.0,48.888888888888886,39.30058677010891,43.666666666666664,33.06050557691981,52.370370370370374,40.08648866762761,46.06315855299926,12.891241912475346
34.0,174.0,34.0,24.0,30.0,37.0,123.0,28.666666666666668,62.0,62.0,65.0,49.0,65.0,9.0,29.0,30.0,55.044444444444444,56.86091873273531,55.5,61.19385111065565,54.74074074074074,45.26478663874465,47.30178772572658,18.88846447172548
37.0,26.0,30.0,21.0,33.0,3.0,123.0,9.0,60.333333333333336,48.0,38.333333333333336,38.0,13.0,30.0,17.0,44.0,35.11111111111111,34.93077247810029,25.0,17.44282668657701,41.85185185185185,40.78812554125644,38.0139611964038,5.546000647748962
13.0,19.0,35.0,20.0,42.0,0.0,70.0,9.0,16.0,35.0,49.0,6.0,20.0,27.0,19.0,50.0,25.333333333333332,25.567233384053893,21.5,20.26980580267659,27.88888888888889,26.973080034659343,33.63352223912907,11.576057320431806
36.0,47.0,79.0,15.0,62.0,10.0,30.0,35.333333333333336,16.0,33.666666666666664,46.0,6.0,34.0,16.0,9.0,40.0,31.666666666666668,30.867418848974065,41.5,39.547227740467,25.111111111111114,19.414088476980787,34.17802850521358,4.858647728002044
47.0,32.0,47.0,17.0,15.0,27.0,39.0,63.0,12.333333333333334,33.0,18.0,54.666666666666664,19.0,22.0,6.0,37.0,30.133333333333336,28.258392537950744,30.833333333333332,21.58121945968381,29.666666666666668,27.44521659051506,31.797241957094695,9.291840485791173
